dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,3,-30475,window_window,693
0,0,3,-30450,window_window,694
0,0,3,-30425,window_window,695
0,0,3,-30400,window_window,696
0,0,3,-30375,window_window,697
0,0,3,-30350,other_other,698
0,0,3,-30325,other_other,699
0,0,3,-30300,other_other,700
0,0,3,-30275,other_other,701
0,0,3,-30250,other_other,702
0,0,3,-30225,other_other,703
0,0,3,-30200,other_other,704
0,0,3,-30175,other_other,705
0,0,3,-30150,other_other,706
0,0,3,-30125,other_other,707
0,0,3,-30100,other_other,708
0,0,3,-30075,other_other,709
0,0,3,-29850,other_other,710
0,0,3,-29825,other_other,711
0,0,3,-29800,other_other,712
0,0,3,-29775,other_other,713
0,0,3,-29750,other_other,714
0,0,3,-29725,other_other,715
0,0,3,-24225,other_other,716
0,0,3,-24200,other_other,717
0,0,3,-24150,other_other,718
0,0,3,-24125,other_other,719
0,0,3,-24100,other_other,720
0,0,3,-24075,other_other,721
0,0,3,-24050,other_other,722
0,0,3,-24025,other_other,723
0,0,3,-24000,other_other,724
0,0,3,-23975,other_other,725
0,0,3,-23950,other_other,726
0,0,3,-23925,other_other,727
0,0,3,-23900,other_other,728
0,0,3,-23875,other_other,729
0,0,3,-23850,other_other,730
0,0,3,-23825,other_other,731
0,0,3,-23800,other_other,732
0,0,3,-23775,other_other,733
0,0,3,-23750,other_other,734
0,0,3,-23725,other_other,735
0,0,3,-23700,other_other,736
0,0,3,-23675,other_other,737
0,0,3,-23650,other_other,738
0,0,3,-23625,other_other,739
0,0,3,-23600,other_other,740
0,0,3,-23575,other_other,741
0,0,3,-23550,other_other,742
0,0,3,-23525,other_other,743
0,0,3,-23500,other_other,744
0,0,3,-23450,other_other,745
0,0,3,-23425,other_other,746
0,0,3,-23400,other_other,747
0,0,3,-23375,other_other,748
0,0,3,-23350,other_other,749
0,0,3,-23325,other_other,750
0,0,3,-23300,other_other,751
0,0,3,-23275,other_other,752
0,0,3,-23250,other_other,753
0,0,3,-23225,other_other,754
0,0,3,-23200,other_other,755
0,0,3,-23175,other_other,756
0,0,3,-23150,other_other,757
0,0,3,-23125,other_other,758
0,0,3,-23100,other_other,759
0,0,3,-23075,other_other,760
0,0,3,-23050,other_other,761
0,0,3,-23025,other_other,762
0,0,3,-23000,other_other,763
0,0,3,-22975,other_other,764
0,0,3,-22925,other_other,765
0,0,3,-22900,other_other,766
0,0,3,-22875,other_other,767
0,0,3,-22850,other_other,768
0,0,3,-22825,other_other,769
0,0,3,-21800,other_other,770
0,0,3,-21775,other_other,771
0,0,3,-21750,other_other,772
0,0,3,-21725,other_other,773
0,0,3,-21700,other_other,774
0,0,3,-21650,other_other,775
0,0,3,-21625,other_other,776
0,0,3,-21575,other_other,777
0,0,3,-21550,other_other,778
0,0,3,-21525,other_other,779
0,0,3,-21500,other_other,780
0,0,3,-21475,other_other,781
0,0,3,-21450,other_other,782
0,0,3,-21425,other_other,783
0,0,3,-21400,other_other,784
0,0,3,-21000,other_other,785
0,0,3,-20800,other_other,786
0,0,3,-20775,other_other,787
0,0,3,-20750,other_other,788
0,0,3,-20100,other_other,789
0,0,3,-20075,other_other,790
