participant_lab_id,lab_id,participant_id,age_cohort,participant_gender,age_years,age_years_n,age_days,age_days_num,age_mo,age_exclusion
UIUCinfantlab_031-adults,UIUCinfantlab,031-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_032-adults,UIUCinfantlab,032-adults,adults,woman,20,20,NA,NA,NA,no
UIUCinfantlab_033-adults,UIUCinfantlab,033-adults,adults,man,20,20,NA,NA,NA,no
UIUCinfantlab_034-adults,UIUCinfantlab,034-adults,adults,man,19,19,NA,NA,NA,no
UIUCinfantlab_035-adults,UIUCinfantlab,035-adults,adults,woman,21,21,NA,NA,NA,no
UIUCinfantlab_036-adults,UIUCinfantlab,036-adults,adults,man,19,19,NA,NA,NA,no
UIUCinfantlab_037-adults,UIUCinfantlab,037-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_038-adults,UIUCinfantlab,038-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_039-adults,UIUCinfantlab,039-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_005-toddlers,UIUCinfantlab,005-toddlers,toddlers,boy,NA,NA,562,562,18.464065708418893,no
UIUCinfantlab_006-toddlers,UIUCinfantlab,006-toddlers,toddlers,boy,NA,NA,612,612,20.10677618069815,no
UIUCinfantlab_008-toddlers,UIUCinfantlab,008-toddlers,toddlers,girl,NA,NA,654,654,21.48665297741273,no
UIUCinfantlab_009-toddlers,UIUCinfantlab,009-toddlers,toddlers,boy,NA,NA,653,653,21.453798767967143,no
UIUCinfantlab_010-toddlers,UIUCinfantlab,010-toddlers,toddlers,girl,NA,NA,777,777,25.527720739219717,no
UIUCinfantlab_011-toddlers,UIUCinfantlab,011-toddlers,toddlers,girl,NA,NA,645,645,21.190965092402465,no
UIUCinfantlab_012-toddlers,UIUCinfantlab,012-toddlers,toddlers,boy,NA,NA,792,792,26.020533880903493,no
UIUCinfantlab_013-toddlers,UIUCinfantlab,013-toddlers,toddlers,boy,NA,NA,620,620,20.369609856262834,no
UIUCinfantlab_014-toddlers,UIUCinfantlab,014-toddlers,toddlers,girl,NA,NA,611,611,20.073921971252567,no
UIUCinfantlab_015-toddlers,UIUCinfantlab,015-toddlers,toddlers,girl,NA,NA,752,752,24.706365503080086,no
UIUCinfantlab_016-toddlers,UIUCinfantlab,016-toddlers,toddlers,girl,NA,NA,696,696,22.86652977412731,no
UIUCinfantlab_017-toddlers,UIUCinfantlab,017-toddlers,toddlers,girl,NA,NA,560,560,18.39835728952772,no
UIUCinfantlab_018-toddlers,UIUCinfantlab,018-toddlers,toddlers,boy,NA,NA,816,816,26.809034907597535,no
UIUCinfantlab_020-toddlers,UIUCinfantlab,020-toddlers,toddlers,girl,NA,NA,807,807,26.51334702258727,no
UIUCinfantlab_021-toddlers,UIUCinfantlab,021-toddlers,toddlers,girl,NA,NA,632,632,20.763860369609855,no
UIUCinfantlab_022-toddlers,UIUCinfantlab,022-toddlers,toddlers,boy,NA,NA,651,651,21.388090349075974,no
unicph_cph_02-toddlers,unicph,cph_02-toddlers,toddlers,girl,NA,NA,765,765,25.133470225872692,no
unicph_cph_03-toddlers,unicph,cph_03-toddlers,toddlers,girl,NA,NA,609,609,20.008213552361397,no
unicph_cph_04-toddlers,unicph,cph_04-toddlers,toddlers,girl,NA,NA,746,746,24.50924024640657,no
unicph_cph_06-toddlers,unicph,cph_06-toddlers,toddlers,girl,NA,NA,604,604,19.84394250513347,no
unicph_cph_08-toddlers,unicph,cph_08-toddlers,toddlers,boy,NA,NA,756,756,24.837782340862425,no
unicph_cph_09-toddlers,unicph,cph_09-toddlers,toddlers,boy,NA,NA,756,756,24.837782340862425,no
unicph_cph_10-toddlers,unicph,cph_10-toddlers,toddlers,boy,NA,NA,605,605,19.876796714579054,no
unicph_cph_11-toddlers,unicph,cph_11-toddlers,toddlers,boy,NA,NA,724,724,23.786447638603697,no
unicph_cph_12-toddlers,unicph,cph_12-toddlers,toddlers,boy,NA,NA,620,620,20.369609856262834,no
unicph_cph_13-toddlers,unicph,cph_13-toddlers,toddlers,girl,NA,NA,668,668,21.946611909650926,no
unicph_cph_15-toddlers,unicph,cph_15-toddlers,toddlers,boy,NA,NA,666,666,21.880903490759753,no
unicph_cph_16-toddlers,unicph,cph_16-toddlers,toddlers,boy,NA,NA,771,771,25.3305954825462,no
unicph_cph_17-toddlers,unicph,cph_17-toddlers,toddlers,girl,NA,NA,624,624,20.501026694045173,no
unicph_cph_18-toddlers,unicph,cph_18-toddlers,toddlers,boy,NA,NA,794,794,26.086242299794662,no
unicph_cph_19-toddlers,unicph,cph_19-toddlers,toddlers,girl,NA,NA,800,800,26.28336755646817,no
unicph_cph_21-toddlers,unicph,cph_21-toddlers,toddlers,boy,NA,NA,628,628,20.632443531827516,no
unicph_cph_22-toddlers,unicph,cph_22-toddlers,toddlers,boy,NA,NA,654,654,21.48665297741273,no
unicph_cph_24-toddlers,unicph,cph_24-toddlers,toddlers,boy,NA,NA,620,620,20.369609856262834,no
unicph_cph_25-toddlers,unicph,cph_25-toddlers,toddlers,girl,NA,NA,671,671,22.04517453798768,no
unicph_cph_26-toddlers,unicph,cph_26-toddlers,toddlers,girl,NA,NA,660,660,21.68377823408624,no
unicph_cph_27-toddlers,unicph,cph_27-toddlers,toddlers,girl,NA,NA,612,612,20.10677618069815,no
unicph_cph_28-toddlers,unicph,cph_28-toddlers,toddlers,girl,NA,NA,678,678,22.275154004106774,no
unicph_cph_30-toddlers,unicph,cph_30-toddlers,toddlers,boy,NA,NA,609,609,20.008213552361397,no
unicph_cph_32-toddlers,unicph,cph_32-toddlers,toddlers,girl,NA,NA,727,727,23.88501026694045,no
unicph_cph_34-toddlers,unicph,cph_34-toddlers,toddlers,girl,NA,NA,606,606,19.90965092402464,no
unicph_cph_35-toddlers,unicph,cph_35-toddlers,toddlers,girl,NA,NA,593,593,19.482546201232033,no
unicph_cph_36-toddlers,unicph,cph_36-toddlers,toddlers,boy,NA,NA,606,606,19.90965092402464,no
unicph_cph_38-toddlers,unicph,cph_38-toddlers,toddlers,girl,NA,NA,678,678,22.275154004106774,no
unicph_cph_39-toddlers,unicph,cph_39-toddlers,toddlers,girl,NA,NA,586,586,19.252566735112936,no
unicph_cph_41-toddlers,unicph,cph_41-toddlers,toddlers,boy,NA,NA,674,674,22.143737166324435,no
unicph_cph_42-toddlers,unicph,cph_42-toddlers,toddlers,girl,NA,NA,562,562,18.464065708418893,no
unicph_cph_43-toddlers,unicph,cph_43-toddlers,toddlers,girl,NA,NA,559,559,18.365503080082135,no
unicph_cph_44-toddlers,unicph,cph_44-toddlers,toddlers,girl,NA,NA,565,565,18.562628336755647,no
WSUMARCS_MARCS_06-adults,WSUMARCS,MARCS_06-adults,adults,man,35,35,NA,NA,NA,no
WSUMARCS_MARCS_18-adults,WSUMARCS,MARCS_18-adults,adults,woman,32,32,NA,NA,NA,no
WSUMARCS_MARCS_19-adults,WSUMARCS,MARCS_19-adults,adults,man,23,23,NA,NA,NA,no
WSUMARCS_MARCS_23-adults,WSUMARCS,MARCS_23-adults,adults,woman,35,35,NA,NA,NA,no
WSUMARCS_MARCS_26-adults,WSUMARCS,MARCS_26-adults,adults,man,25,25,NA,NA,NA,no
WSUMARCS_MARCS_27-adults,WSUMARCS,MARCS_27-adults,adults,woman,35,35,NA,NA,NA,no
WSUMARCS_MARCS_31-adults,WSUMARCS,MARCS_31-adults,adults,man,35,35,NA,NA,NA,no
WSUMARCS_MARCS_34-adults,WSUMARCS,MARCS_34-adults,adults,woman,32,32,NA,NA,NA,no
WSUMARCS_MARCS_40-adults,WSUMARCS,MARCS_40-adults,adults,woman,21,21,NA,NA,NA,no
WSUMARCS_MARCS_41-adults,WSUMARCS,MARCS_41-adults,adults,man,18,18,NA,NA,NA,no
WSUMARCS_MARCS_42-adults,WSUMARCS,MARCS_42-adults,adults,woman,29,29,NA,NA,NA,no
WSUMARCS_MARCS_43-adults,WSUMARCS,MARCS_43-adults,adults,woman,23,23,NA,NA,NA,no
WSUMARCS_MARCS_46-adults,WSUMARCS,MARCS_46-adults,adults,woman,27,27,NA,NA,NA,no
WSUMARCS_MARCS_47-adults,WSUMARCS,MARCS_47-adults,adults,man,41,41,NA,NA,NA,no
